MEMBER ID,PICTURE,SEX,Mr Mrs,FIRSTNAME,LASTNAME,MIDDLE NAME,FULLNAMES,ADDRESS,PROJECT,DATE OF BIRTH,SOCIAL STATUS,MONTHLY INCOME,CONTACT NO,WAIVER OF RIGHTS,STATUS,NOTES,DATE ENCODED,ENCODED BY,FB LINK,PAID,BENEFICIARY PROFILE,BIRTH CERTIFICATE,REVERVATION AGREEMENT,ID PICTURE,SINUMPAANG SALAYSAY,MARRIAGE CERTIFICATE,OCCUPATION,RELIGION,MEMBERSHIP FEE,PROCESSING FEE,YEARS TO PAY 1,Date Creted,Creadted by,Date Updated,Updated By,Company Name,Office Address
587,,,,Jasmine,Lee,U,,"Purok 9, Brgy. 51, , ",BANCASI,,,,9514412081,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,13/11/2024,Michael,BETTER LIVING URBAN SERVICES FOUNDATION INC.,"MARIAH P. BUILDING, NATIONAL ROAD, BRGY. CAPITANGAN, ABUCAY, BATAAN"
588,,,,Meghan,Hernandez,Z,,"Purok 7, Brgy. 50, , ",BANCASI,,,0,9943934804,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
590,,,,Ashley,Henderson,Z,,"Purok 1, Brgy. 47, , ",BANCASI,07/08/1983,Married,20000,9910673958,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,VENDOR,,FALSE,FALSE,,,,,,,
591,,,,Sarah,Price,Z,,"Purok 3, Brgy. MEMBER ID, , FEMALE",BANCASI,,,0,9534789818,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,FALSE,TRUE,,,,22/11/2024,lency,,
592,,,,Jennifer,Cooper,P,,"Purok 7, Brgy. 47, , MALE",BANCASI,,Married,0,9872202365,FALSE,Active,,08/08/2024,Ricz Gasul,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,FALSE,TRUE,,,,25/11/2024,lency,,
594,,,,Catherine,Morris,G,,"Purok 6, Brgy. 48, , MALE",BANCASI,,,0,9390944929,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
595,,,,Lawrence,Blanco,C,,"Purok 1, Brgy. 53, , FEMALE",BANCASI,12/07/1970,Married,25000,9365991656,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,DRIVER,BORN AGAIN CHRISTIAN,FALSE,FALSE,,,,,,,
596,,,,Carson,Bryant,D,,"Purok 2, Brgy. 49, , FEMALE",BANCASI,,,0,9422901392,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
597,,,,Kristi,Perez,B,,"Purok 9, Brgy. 49, , FEMALE",BANCASI,15/11/1972,,0,9331716666,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1471,,,,James,Brown,N,,"Purok 10, Brgy. 47, PICTURE, MALE",BANCASI,,,0,9246188160,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1472,,,,Ian,Gray,M,,"Purok 2, Brgy. 46, , ",BANCASI,,,0,9311326235,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1473,,,,Jacqueline,Price,U,,"Purok 7, Brgy. MEMBER ID, , MALE",BANCASI,,,0,9983120369,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1474,,,,Megan,Henderson,N,,"Purok 6, Brgy. MEMBER ID, , SEX",BANCASI,,,0,9207170397,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1475,,,,Alfredo,Romero,X,,"Purok 5, Brgy. 47, , MALE",BANCASI,,,0,9695251923,FALSE,,,08/08/2024,Ricz Gasul,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1476,,,,Andrea,Morris,J,,"Purok 6, Brgy. 46, , ",BANCASI,,,0,9499441247,FALSE,,,08/08/2024,Ricz Gasul,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1478,,,,Brooke,Sanders,A,,"Purok 4, Brgy. 52, , SEX",MASAO,,,0,9994769894,FALSE,,,08/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1480,,,,Jacqueline,Bennett,B,,"Purok 3, Brgy. 53, , SEX",MASAO,22/09/1994,,0,9325812789,FALSE,,"UNCERTAIN, NO CONTRACT, WALA SA MARTERLIST",12/08/2024,Ricz Gasul,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,TRUE,TRUE,,,,,,,
1658,,,,Jason,Griffin,O,,"Purok 2, Brgy. 53, , ",RIZAL,,,0,9712203203,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1659,,,,Amanda,Foster,N,,"Purok 12, Brgy. 51, , FEMALE",RIZAL,,,0,9285247732,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,18/11/2024,,,
1660,,,,Alexia,Price,J,,"Purok 9, Brgy. 50, , SEX",RIZAL,,,0,9304088976,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1661,,,,Luis,Diaz,Q,,"Purok 9, Brgy. 45, PICTURE, FEMALE",RIZAL,,,0,9789132743,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1662,,,,Destiny,Rivera,P,,"Purok 11, Brgy. 50, , FEMALE",RIZAL,,,0,9202148987,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1663,,,,Abby,Fernandez,H,,"Purok 11, Brgy. 53, , SEX",RIZAL,,,0,9842001901,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,BETTER LIVING URBAN SERVICES FOUNDATION INC.,"MARIAH P. BUILDING, NATIONAL ROAD, BRGY. CAPITANGAN, ABUCAY, BATAAN"
1664,,,,Blake, Flores ,A,,"Purok 1, Brgy. 49, , MALE",RIZAL,,,0,9503504361,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1665,,,,Danielle,Cox,K,,"Purok 11, Brgy. 45, , MALE",RIZAL,,,0,9763086592,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1666,,,, Maria , Reed,G,,"Purok 1, Brgy. 53, , ",RIZAL,,,0,9201397908,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1667,,,, Allison ,Evans,J,,"Purok 5, Brgy. 47, , ",RIZAL,,,0,9755545791,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1668,,,,Edward,Wood,S,,"Purok 1, Brgy. 47, , SEX",RIZAL,,,0,9869722470,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,14/11/2024,,,
1669,,,,Samantha,Russell,C,,"Purok 7, Brgy. MEMBER ID, , MALE",RIZAL,,,0,9302640958,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1671,,,,Chloe,Campbell,B,,"Purok 3, Brgy. 52, , FEMALE",RIZAL,,,0,9712027047,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1672,,,,Stephanie,Murphy,R,,"Purok 11, Brgy. 46, , ",RIZAL,,,0,9867139777,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1673,,,,Charles,Miller,R,,"Purok 9, Brgy. 49, , ",RIZAL,,,0,9188541185,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1674,,,,Ana,Perry,F,,"Purok 1, Brgy. 46, , FEMALE",RIZAL,,,0,9706262331,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1675,,,,Jasmine,Torres,Z,,"Purok 5, Brgy. 47, , MALE",RIZAL,,,0,9911807855,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1676,,,,Natalie,Adams,T,,"Purok 5, Brgy. 45, , MALE",RIZAL,,,0,9589173532,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1677,,,,Olivia,Brown,O,,"Purok 10, Brgy. 49, , ",RIZAL,,,0,9875589923,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1678,,,,Charles,Cook,A,,"Purok 11, Brgy. 46, , SEX",RIZAL,,,0,9152944741,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1679,,,,Erica,Huang,Z,,"Purok 3, Brgy. 45, , MALE",RIZAL,,,0,9284687549,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1681,,,,Nathan,Perry,Y,,"Purok 11, Brgy. 46, , MALE",RIZAL,,,0,9148442112,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1682,,,,Alexandra,Rivera,A,,"Purok 10, Brgy. 53, , FEMALE",RIZAL,,,0,9952342451,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1683,,,,Hailey,Patterson,F,,"Purok 6, Brgy. 46, , MALE",RIZAL,,,0,9611625213,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1684,,,,Tiffany,Li,K,,"Purok 2, Brgy. 50, , FEMALE",RIZAL,,,0,9602538500,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1685,,,,Madison,Lee,W,,"Purok 11, Brgy. 47, , MALE",RIZAL,,,0,9127760618,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1686,,,,Sydney,Ross,M,,"Purok 12, Brgy. 45, , MALE",RIZAL,,,0,9375727876,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1687,,,,Marshall,Chavez,J,,"Purok 1, Brgy. 48, , FEMALE",RIZAL,,,0,9901446215,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1689,,,,Ashley,Jones,K,,"Purok 1, Brgy. 53, , MALE",RIZAL,,,0,9709882636,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1690,,,, Adrian ,Stewart,Q,,"Purok 5, Brgy. 49, , FEMALE",RIZAL,,,0,9817963717,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1693,,,,Amber,Turner,U,,"Purok 10, Brgy. 45, , FEMALE",RIZAL,,,0,9424288684,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1694,,,,Dennis,Zhang,R,,"Purok 9, Brgy. 50, , ",RIZAL,,,0,9880347151,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1695,,,,Hailey,Bryant,L,,"Purok 5, Brgy. 51, , SEX",RIZAL,,,0,9234172031,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1696,,,,Todd,Li,C,,"Purok 3, Brgy. 46, , MALE",RIZAL,,,0,9884831018,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1697,,,,Anna,Griffin,L,,"Purok 8, Brgy. 48, , FEMALE",RIZAL,,,0,9951940779,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1698,,,,Angel,Stewart,W,,"Purok 10, Brgy. 46, , SEX",RIZAL,,,0,9306901755,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1699,,,,Jeremy,Butler,C,,"Purok 12, Brgy. 52, , MALE",RIZAL,,,0,9253245994,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1700,,,,Clarence,Anand,U,,"Purok 7, Brgy. 49, , MALE",RIZAL,,,0,9298030069,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1701,,,,Mayra,Prasad,R,,"Purok 6, Brgy. 48, , MALE",RIZAL,,,0,9678759264,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1702,,,,Latoya,Goel,G,,"Purok 11, Brgy. 50, , MALE",RIZAL,,,0,9659708959,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1703,,,,Anne,Hernandez,H,,"Purok 6, Brgy. 50, , MALE",RIZAL,,,0,9813230284,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1704,,,,Lisa,Cai,V,,"Purok 12, Brgy. 49, , SEX",RIZAL,,,0,9463947552,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1705,,,,Larry,Munoz,B,,"Purok 10, Brgy. 47, , MALE",RIZAL,,,0,9149450063,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1706,,,,Robin,Alvarez,Y,,"Purok 4, Brgy. 50, PICTURE, MALE",RIZAL,,,0,9125542116,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1707,,,,Alexis,Coleman,G,,"Purok 10, Brgy. 48, , ",RIZAL,,,0,9273065458,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1708,,,,Ricky,Vazquez,T,,"Purok 12, Brgy. 52, , MALE",RIZAL,,,0,9203818540,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1709,,,,Latasha,Rubio,M,,"Purok 2, Brgy. 46, , MALE",RIZAL,,,0,9761736815,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1710,,,,Claudia,Zhou,X,,"Purok 9, Brgy. 45, , ",RIZAL,,,0,9379619384,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1711,,,,Tristan,Alexander,Q,,"Purok 8, Brgy. MEMBER ID, , ",RIZAL,,,0,9514691892,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1714,,,,Cindy,Patel,Q,,"Purok 2, Brgy. 52, , FEMALE",RIZAL,,,0,9294716429,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1718,,,,Shannon,Liu,W,,"Purok 2, Brgy. 47, , MALE",RIZAL,,,0,9197786687,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1719,,,,Xavier,Long,F,,"Purok 2, Brgy. 53, , MALE",RIZAL,,,0,9415500543,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1720,,,,Nicholas,Thompson,I,,"Purok 10, Brgy. 48, , MALE",RIZAL,,,0,9156169271,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1721,,,,José,Hernandez,K,,"Purok 8, Brgy. 52, , SEX",RIZAL,,,0,9196145686,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1722,,,,Johnathan,Vance,K,,"Purok 7, Brgy. 53, , FEMALE",RIZAL,,,0,9341931134,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1724,,,,Colin,Lin,V,,"Purok 3, Brgy. 51, , FEMALE",RIZAL,,,0,9319335272,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1725,,,,Katelyn,Hernandez,M,,"Purok 10, Brgy. 50, , MALE",RIZAL,,,0,9132471174,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1726,,,,Jacqueline,Powell,Q,,"Purok 3, Brgy. 50, , MALE",RIZAL,,,0,9325918093,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1727,,,,Xavier,Hill,K,,"Purok 6, Brgy. 50, , MALE",RIZAL,,,0,9161879537,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1728,,,,Victoria  ,Stewart,E,,"Purok 3, Brgy. 49, PICTURE, FEMALE",RIZAL,,,0,9821891038,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1729,,,,Katelyn,Kelly,Z,,"Purok 1, Brgy. 51, , MALE",RIZAL,,,0,9845500547,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1730,,,,Stephanie,Collins,O,,"Purok 7, Brgy. 51, PICTURE, ",RIZAL,,,0,9903008650,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1731,,,,Jennifer,Simmons,K,,"Purok 1, Brgy. 52, , SEX",RIZAL,,,0,9833764002,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1732,,,,Trinity,Richardson,J,,"Purok 1, Brgy. 50, , SEX",RIZAL,,,0,9499812939,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1733,,,,Eduardo,Martin,O,,"Purok 8, Brgy. 47, , MALE",RIZAL,,,0,9127091037,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1735,,,,Elizabeth,Jones,P,,"Purok 11, Brgy. 45, , MALE",RIZAL,,,0,9473642214,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1737,,,,Taylor,Howard,I,,"Purok 9, Brgy. 50, , SEX",RIZAL,,,0,9123616272,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1740,,,,David,Diaz,Q,,"Purok 5, Brgy. 48, , MALE",RIZAL,,,0,9901952254,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1742,,,,Katelyn,Carter,I,,"Purok 2, Brgy. 45, , ",RIZAL,22/11/1998,,14000,9837836674,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,TRUE,TRUE,,,,18/11/2024,MICHAEL,,
1743,,,,Ryan,Foster,R,,"Purok 12, Brgy. 52, , FEMALE",RIZAL,,,0,9760093790,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1744,,,,Robert,Lee,J,,"Purok 8, Brgy. 50, , SEX",RIZAL,,,0,9642379819,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1745,,,,Danielle,Reed,X,,"Purok 6, Brgy. 52, , MALE",RIZAL,,,0,9527920783,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1746,,,,Lauren,Martinez,X,,"Purok 1, Brgy. 46, , ",RIZAL,,,0,9510897301,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1747,,,,Nathan,Lal,E,,"Purok 9, Brgy. 53, , FEMALE",RIZAL,,,0,9147664900,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1748,,,,Kyle,Foster,G,,"Purok 10, Brgy. 51, , ",RIZAL,,,0,9134916364,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1752,,,,Jenny,Rai,D,,"Purok 4, Brgy. 51, , MALE",RIZAL,,,0,9926562564,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1753,,,,Nancy,Chapman,U,,"Purok 2, Brgy. 45, , MALE",RIZAL,,,0,9681725551,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1758,,,,Charles,Jackson,X,,"Purok 1, Brgy. 52, , MALE",RIZAL,,,0,9177763074,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1759,,,,Jonathan,Phillips,M,,"Purok 6, Brgy. 52, , SEX",RIZAL,,,0,9245215859,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1760,,,,Amanda,Cook,B,,"Purok 7, Brgy. 47, , MALE",RIZAL,,,0,9688148699,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1761,,,,Robert,Collins,X,,"Purok 11, Brgy. 52, , FEMALE",RIZAL,,,0,9841724347,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1762,,,,Megan,Barnes,O,,"Purok 4, Brgy. 47, , ",RIZAL,,,0,9557075775,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1763,,,,Christian,Thomas,H,,"Purok 6, Brgy. 48, , ",RIZAL,,,0,9891032395,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
1764,,,,Arturo,Lal,R,,"Purok 12, Brgy. 49, , SEX",RIZAL,,,0,9346769944,FALSE,,,12/08/2024,Ricz Gasul,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,,,,,,,
